1.png,percentage on the left and percentage on the right
212.png,octagon on the bottom and omega on the top
212.png,omega on top of octagon
212.png,octagon is below omega
213.png,omega on the left and minus on the right
213.png,minus on the right and omega on the left
213.png,omega to the left of minus
213.png,minus to the right of omega
214.png,omega on the top and minus on the bottom
214.png,minus on the bottom and omega on the top
214.png,omega on top of minus
214.png,minus is below omega
215.png,omega on the left and euro on the right
215.png,euro on the right and omega on the left
215.png,omega to the left of euro
215.png,euro to the right of omega
216.png,omega on the top and euro on the bottom
216.png,euro on the bottom and omega on the top
216.png,omega on top of euro
216.png,euro is below omega
217.png,omega on the left and cube on the right
217.png,cube on the right and omega on the left
217.png,omega to the left of cube
217.png,cube to the right of omega
218.png,omega on the top and cube on the bottom
218.png,cube on the bottom and omega on the top
218.png,omega on top of cube
218.png,cube is below omega
219.png,omega on the left and up arrow on the right
219.png,up arrow on the right and omega on the left
219.png,omega to the left of up arrow
219.png,up arrow to the right of omega
220.png,omega on the top and up arrow on the bottom
220.png,up arrow on the bottom and omega on the top
220.png,omega on top of up arrow
220.png,up arrow is below omega
221.png,omega on the left and thunder on the right
221.png,thunder on the right and omega on the left
221.png,omega to the left of thunder
221.png,thunder to the right of omega
222.png,omega on the top and thunder on the bottom
222.png,thunder on the bottom and omega on the top
222.png,omega on top of thunder
222.png,thunder is below omega
223.png,omega on the left and ellipse on the right
223.png,ellipse on the right and omega on the left
223.png,omega to the left of ellipse
223.png,ellipse to the right of omega
224.png,omega on the top and ellipse on the bottom
224.png,ellipse on the bottom and omega on the top
224.png,omega on top of ellipse
224.png,ellipse is below omega
225.png,omega on the left and ellipse on the right
225.png,ellipse on the right and omega on the left
225.png,omega to the left of ellipse
225.png,ellipse to the right of omega
226.png,omega on the top and ellipse on the bottom
226.png,ellipse on the bottom and omega on the top
226.png,omega on top of ellipse
226.png,ellipse is below omega
227.png,omega on the left and ellipse on the right
227.png,ellipse on the right and omega on the left
227.png,omega to the left of ellipse
227.png,ellipse to the right of omega
228.png,omega on the top and ellipse on the bottom
228.png,ellipse on the bottom and omega on the top
228.png,omega on top of ellipse
228.png,ellipse is below omega
229.png,omega on the left and ellipse on the right
229.png,ellipse on the right and omega on the left
229.png,omega to the left of ellipse
229.png,ellipse to the right of omega
230.png,omega on the top and ellipse on the bottom
230.png,ellipse on the bottom and omega on the top
230.png,omega on top of ellipse
230.png,ellipse is below omega
231.png,omega on the left and ellipse on the right
231.png,ellipse on the right and omega on the left
231.png,omega to the left of ellipse
231.png,ellipse to the right of omega
232.png,omega on the top and ellipse on the bottom
232.png,ellipse on the bottom and omega on the top
232.png,omega on top of ellipse
232.png,ellipse is below omega
233.png,omega on the left and ellipse on the right
233.png,ellipse on the right and omega on the left
233.png,omega to the left of ellipse
233.png,ellipse to the right of omega
234.png,omega on the top and ellipse on the bottom
234.png,ellipse on the bottom and omega on the top
234.png,omega on top of ellipse
234.png,ellipse is below omega
235.png,omega on the left and ellipse on the right
235.png,ellipse on the right and omega on the left
235.png,omega to the left of ellipse
235.png,ellipse to the right of omega
236.png,omega on the top and ellipse on the bottom
236.png,ellipse on the bottom and omega on the top
236.png,omega on top of ellipse
236.png,ellipse is below omega
237.png,omega on the left and ellipse on the right
237.png,ellipse on the right and omega on the left
237.png,omega to the left of ellipse
237.png,ellipse to the right of omega
238.png,omega on the top and ellipse on the bottom
238.png,ellipse on the bottom and omega on the top
238.png,omega on top of ellipse
238.png,ellipse is below omega
239.png,omega on the left and ellipse on the right
239.png,ellipse on the right and omega on the left
239.png,omega to the left of ellipse
239.png,ellipse to the right of omega
240.png,omega on the top and ellipse on the bottom
240.png,ellipse on the bottom and omega on the top
